latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
52.5,13.400009,38.0,7200,Europe/Berlin,CEST

time,temperature_2m (°C),relativehumidity_2m (%),precipitation (mm),direct_radiation (W/m²),diffuse_radiation (W/m²),windspeed_10m (m/s),windspeed_100m (m/s)
2018-04-05T16:00,14.8,60,0.00,326.0,172.0,5.28,8.32
2018-04-05T17:00,11.4,77,1.20,84.0,152.0,5.04,7.59
2018-04-05T18:00,10.9,74,0.10,17.0,85.0,5.57,8.90
2018-04-05T19:00,10.4,69,0.00,35.0,51.0,6.13,10.12
2018-04-05T20:00,9.0,69,0.00,5.0,10.0,6.41,10.40
2018-04-05T21:00,8.5,66,0.00,0.0,0.0,6.40,10.30
2018-04-05T22:00,7.6,72,0.00,0.0,0.0,7.00,10.94
2018-04-05T23:00,6.6,71,0.00,0.0,0.0,7.09,10.89
2018-04-06T00:00,6.0,67,0.00,0.0,0.0,6.09,9.39
2018-04-06T01:00,5.4,65,0.00,0.0,0.0,5.31,8.52
2018-04-06T02:00,4.6,66,0.00,0.0,0.0,5.00,8.38
2018-04-06T03:00,3.7,70,0.00,0.0,0.0,4.66,8.10
2018-04-06T04:00,3.2,73,0.00,0.0,0.0,4.32,7.65
2018-04-06T05:00,3.0,76,0.00,0.0,0.0,3.93,7.14
2018-04-06T06:00,2.6,80,0.00,0.0,0.0,3.82,7.02
2018-04-06T07:00,2.2,84,0.00,2.0,4.0,3.51,6.69
2018-04-06T08:00,3.1,84,0.00,44.0,45.0,3.20,5.82
2018-04-06T09:00,4.3,77,0.00,165.0,77.0,4.02,5.54
2018-04-06T10:00,5.6,70,0.00,253.0,122.0,3.61,4.82
2018-04-06T11:00,6.8,67,0.00,348.0,150.0,3.21,4.21
2018-04-06T12:00,8.1,63,0.00,449.0,155.0,2.72,3.52
2018-04-06T13:00,9.3,58,0.00,559.0,125.0,2.62,3.35
2018-04-06T14:00,10.2,55,0.00,562.0,126.0,2.50,3.10
2018-04-06T15:00,11.0,51,0.00,546.0,111.0,2.12,2.73
2018-04-06T16:00,11.3,49,0.00,462.0,106.0,1.60,2.10
2018-04-06T17:00,11.4,48,0.00,346.0,95.0,1.02,1.32
2018-04-06T18:00,11.3,47,0.00,215.0,77.0,0.30,0.51
2018-04-06T19:00,10.7,52,0.00,86.0,52.0,1.25,1.36
2018-04-06T20:00,8.9,59,0.00,9.0,12.0,2.06,2.94
2018-04-06T21:00,7.1,62,0.00,0.0,0.0,2.04,4.84
2018-04-06T22:00,5.8,66,0.00,0.0,0.0,2.60,6.37
2018-04-06T23:00,5.1,68,0.00,0.0,0.0,3.20,7.42
2018-04-07T00:00,4.7,69,0.00,0.0,0.0,3.49,7.89
2018-04-07T01:00,4.3,70,0.00,0.0,0.0,3.45,7.85
2018-04-07T02:00,4.0,71,0.00,0.0,0.0,3.58,7.94
2018-04-07T03:00,3.8,72,0.00,0.0,0.0,3.85,8.38
2018-04-07T04:00,3.7,72,0.00,0.0,0.0,4.27,8.92
2018-04-07T05:00,3.7,71,0.00,0.0,0.0,4.38,8.94
2018-04-07T06:00,3.5,71,0.00,0.0,0.0,4.05,8.51
2018-04-07T07:00,3.5,71,0.00,2.0,6.0,4.49,9.17
2018-04-07T08:00,4.7,69,0.00,61.0,43.0,5.22,9.44
2018-04-07T09:00,7.0,61,0.00,182.0,74.0,5.20,8.58
2018-04-07T10:00,9.0,53,0.00,319.0,94.0,5.52,8.06
2018-04-07T11:00,10.8,48,0.00,432.0,114.0,5.59,7.99
2018-04-07T12:00,12.6,45,0.00,520.0,127.0,5.17,7.28
2018-04-07T13:00,14.1,44,0.00,590.0,119.0,5.23,7.29
2018-04-07T14:00,15.4,43,0.00,599.0,117.0,5.24,7.30
2018-04-07T15:00,16.5,42,0.00,560.0,112.0,5.38,7.73
2018-04-07T16:00,17.1,42,0.00,476.0,104.0,5.24,7.66
2018-04-07T17:00,17.3,45,0.00,357.0,94.0,4.60,7.29
2018-04-07T18:00,16.8,50,0.00,220.0,77.0,4.18,7.57
2018-04-07T19:00,15.5,54,0.00,89.0,52.0,3.91,8.13
2018-04-07T20:00,13.5,60,0.00,10.0,13.0,3.98,8.70
2018-04-07T21:00,12.9,58,0.00,0.0,0.0,4.38,9.30
2018-04-07T22:00,12.2,62,0.00,0.0,0.0,4.36,9.33
2018-04-07T23:00,11.7,66,0.00,0.0,0.0,4.29,9.12
2018-04-08T00:00,11.3,68,0.00,0.0,0.0,4.52,9.43
2018-04-08T01:00,10.8,70,0.00,0.0,0.0,4.83,9.71
2018-04-08T02:00,10.3,71,0.00,0.0,0.0,4.70,9.58
2018-04-08T03:00,9.8,73,0.00,0.0,0.0,4.70,9.39
2018-04-08T04:00,9.2,76,0.00,0.0,0.0,4.48,8.95
2018-04-08T05:00,8.6,78,0.00,0.0,0.0,4.34,8.92
2018-04-08T06:00,8.3,80,0.00,0.0,0.0,4.29,8.84
2018-04-08T07:00,8.1,81,0.00,3.0,6.0,4.57,8.86
2018-04-08T08:00,9.0,79,0.00,60.0,43.0,4.83,8.60
2018-04-08T09:00,10.8,72,0.00,179.0,72.0,4.96,7.47
2018-04-08T10:00,12.4,67,0.00,314.0,90.0,5.28,7.62
2018-04-08T11:00,13.9,63,0.00,436.0,102.0,5.28,7.43
2018-04-08T12:00,15.4,59,0.00,528.0,109.0,4.92,6.80
2018-04-08T13:00,16.7,56,0.00,581.0,113.0,4.96,6.84
2018-04-08T14:00,17.6,54,0.00,593.0,113.0,5.01,6.89
2018-04-08T15:00,18.1,52,0.00,549.0,112.0,5.24,7.34
2018-04-08T16:00,18.3,50,0.00,388.0,143.0,5.59,7.96
2018-04-08T17:00,18.1,50,0.00,283.0,120.0,4.57,6.98
2018-04-08T18:00,17.6,55,0.00,217.0,77.0,2.75,4.94
2018-04-08T19:00,16.1,62,0.00,89.0,52.0,1.78,3.76
2018-04-08T20:00,14.1,69,0.00,11.0,13.0,2.38,3.52
2018-04-08T21:00,12.6,79,0.00,0.0,0.0,1.82,2.89
2018-04-08T22:00,12.9,73,0.00,0.0,0.0,1.44,2.70
2018-04-08T23:00,11.4,79,0.00,0.0,0.0,1.56,1.94
2018-04-09T00:00,9.8,84,0.00,0.0,0.0,1.53,1.60
2018-04-09T01:00,8.8,88,0.00,0.0,0.0,1.14,0.89
2018-04-09T02:00,9.5,87,0.00,0.0,0.0,0.51,0.63
2018-04-09T03:00,8.9,89,0.00,0.0,0.0,1.22,2.06
2018-04-09T04:00,7.6,92,0.00,0.0,0.0,1.92,2.80
2018-04-09T05:00,6.8,94,0.00,0.0,0.0,2.04,2.92
2018-04-09T06:00,7.2,93,0.00,0.0,0.0,1.30,2.19
2018-04-09T07:00,7.5,93,0.00,3.0,7.0,1.00,1.06
2018-04-09T08:00,8.2,92,0.00,63.0,44.0,1.17,0.64
2018-04-09T09:00,11.1,81,0.00,183.0,72.0,0.98,1.58
2018-04-09T10:00,13.8,71,0.00,317.0,90.0,0.86,1.20
2018-04-09T11:00,15.8,63,0.00,437.0,102.0,0.45,0.45
2018-04-09T12:00,17.3,58,0.00,527.0,110.0,0.30,0.32
2018-04-09T13:00,18.4,56,0.00,578.0,114.0,0.76,0.98
2018-04-09T14:00,19.1,54,0.00,583.0,114.0,1.22,1.58
2018-04-09T15:00,19.7,53,0.00,543.0,111.0,1.39,1.75
2018-04-09T16:00,19.9,52,0.00,462.0,104.0,1.82,2.26
2018-04-09T17:00,19.8,53,0.00,350.0,93.0,2.30,3.21
2018-04-09T18:00,19.2,57,0.00,218.0,77.0,1.82,3.62
2018-04-09T19:00,17.7,65,0.00,91.0,53.0,1.80,4.61
2018-04-09T20:00,15.6,73,0.00,12.0,14.0,2.21,5.57
2018-04-09T21:00,14.7,72,0.00,0.0,0.0,2.57,6.44
2018-04-09T22:00,13.5,76,0.00,0.0,0.0,2.91,7.13
2018-04-09T23:00,12.5,79,0.00,0.0,0.0,3.06,7.41
2018-04-10T00:00,11.8,80,0.00,0.0,0.0,3.10,7.40
2018-04-10T01:00,11.1,82,0.00,0.0,0.0,3.11,7.37
2018-04-10T02:00,10.6,82,0.00,0.0,0.0,3.37,7.80
2018-04-10T03:00,10.3,82,0.00,0.0,0.0,3.83,8.43
2018-04-10T04:00,10.1,81,0.00,0.0,0.0,4.05,8.87
2018-04-10T05:00,9.9,80,0.00,0.0,0.0,4.18,8.98
2018-04-10T06:00,9.6,81,0.00,0.0,0.0,4.18,8.91
2018-04-10T07:00,9.4,82,0.00,4.0,8.0,4.15,8.60
2018-04-10T08:00,10.7,79,0.00,67.0,44.0,4.37,8.01
2018-04-10T09:00,13.2,71,0.00,186.0,72.0,4.54,7.12
2018-04-10T10:00,15.1,66,0.00,324.0,87.0,4.73,6.73
2018-04-10T11:00,16.9,64,0.00,441.0,100.0,4.60,6.40
2018-04-10T12:00,18.5,61,0.00,529.0,108.0,4.10,5.60
2018-04-10T13:00,19.8,59,0.00,576.0,113.0,3.96,5.36
2018-04-10T14:00,20.7,58,0.00,578.0,115.0,4.22,5.73
2018-04-10T15:00,21.4,57,0.00,534.0,112.0,4.43,6.17
2018-04-10T16:00,21.7,56,0.00,446.0,112.0,4.94,6.99
2018-04-10T17:00,21.5,54,0.00,295.0,109.0,4.84,7.50
2018-04-10T18:00,20.6,56,0.00,166.0,79.0,4.43,7.76
2018-04-10T19:00,19.3,58,0.00,73.0,61.0,4.51,8.39
2018-04-10T20:00,17.6,61,0.00,12.0,16.0,4.52,8.90
2018-04-10T21:00,16.9,61,0.00,0.0,0.0,4.50,8.91
2018-04-10T22:00,15.8,64,0.00,0.0,0.0,4.10,8.51
2018-04-10T23:00,14.8,69,0.00,0.0,0.0,3.95,8.31
2018-04-11T00:00,13.9,75,0.00,0.0,0.0,3.91,7.91
2018-04-11T01:00,13.5,79,0.00,0.0,0.0,4.34,8.42
2018-04-11T02:00,13.1,82,0.00,0.0,0.0,4.34,8.61
2018-04-11T03:00,12.6,84,0.00,0.0,0.0,4.14,8.28
2018-04-11T04:00,12.1,86,0.00,0.0,0.0,4.16,8.00
2018-04-11T05:00,11.8,86,0.00,0.0,0.0,4.20,8.04
2018-04-11T06:00,11.4,88,0.00,0.0,0.0,4.52,8.38
2018-04-11T07:00,11.2,89,0.00,2.0,8.0,5.01,9.05
2018-04-11T08:00,11.5,88,0.00,41.0,45.0,5.15,8.95
2018-04-11T09:00,11.8,85,0.00,133.0,82.0,5.92,8.78
2018-04-11T10:00,13.0,82,0.00,201.0,119.0,5.67,8.19
2018-04-11T11:00,14.3,78,0.00,198.0,189.0,5.43,7.64
2018-04-11T12:00,16.0,71,0.00,309.0,203.0,4.49,6.14
2018-04-11T13:00,17.6,65,0.00,391.0,205.0,4.79,6.50
2018-04-11T14:00,18.6,63,0.00,450.0,168.0,5.33,7.35
2018-04-11T15:00,18.9,63,0.00,352.0,185.0,5.50,7.62
2018-04-11T16:00,18.9,62,0.00,336.0,133.0,5.64,7.88
2018-04-11T17:00,18.1,67,0.80,152.0,114.0,5.32,7.69
2018-04-11T18:00,16.8,74,0.20,126.0,80.0,4.83,7.61
2018-04-11T19:00,16.0,77,0.00,47.0,57.0,4.38,7.58
2018-04-11T20:00,15.1,78,0.00,9.0,13.0,4.48,8.06
2018-04-11T21:00,14.3,74,0.00,0.0,0.0,4.43,8.34
2018-04-11T22:00,13.6,76,0.00,0.0,0.0,4.39,8.32
2018-04-11T23:00,13.1,77,0.00,0.0,0.0,4.55,8.51
2018-04-12T00:00,12.7,80,0.00,0.0,0.0,4.37,8.22
2018-04-12T01:00,12.2,83,0.00,0.0,0.0,4.57,8.48
2018-04-12T02:00,11.8,86,0.00,0.0,0.0,4.62,8.61
2018-04-12T03:00,11.5,88,0.00,0.0,0.0,4.62,8.59
2018-04-12T04:00,11.1,89,0.00,0.0,0.0,4.22,8.16
2018-04-12T05:00,10.7,90,0.00,0.0,0.0,4.22,8.15
2018-04-12T06:00,10.5,91,0.00,0.0,0.0,4.56,8.52
2018-04-12T07:00,10.5,91,0.00,5.0,10.0,4.71,8.76
2018-04-12T08:00,11.6,88,0.00,69.0,49.0,4.77,8.81
2018-04-12T09:00,12.5,83,0.00,182.0,81.0,5.15,8.02
2018-04-12T10:00,14.6,75,0.00,260.0,130.0,5.60,8.21
2018-04-12T11:00,16.6,67,0.00,266.0,195.0,5.95,8.53
2018-04-12T12:00,18.5,60,0.00,306.0,233.0,5.84,8.42
2018-04-12T13:00,20.1,55,0.00,340.0,261.0,6.48,9.37
2018-04-12T14:00,20.8,52,0.00,189.0,325.0,6.68,9.58
2018-04-12T15:00,21.5,50,0.00,327.0,224.0,6.83,10.00
2018-04-12T16:00,22.1,47,0.00,393.0,122.0,6.95,10.35
2018-04-12T17:00,21.8,50,0.00,200.0,116.0,5.53,8.83
2018-04-12T18:00,20.9,53,0.00,31.0,113.0,5.41,9.07
2018-04-12T19:00,19.9,57,0.00,24.0,57.0,5.52,9.80
2018-04-12T20:00,18.8,61,0.00,4.0,17.0,6.15,10.92
2018-04-12T21:00,17.6,68,0.00,0.0,0.0,6.42,11.40
2018-04-12T22:00,17.1,70,0.00,0.0,0.0,6.20,11.15
2018-04-12T23:00,16.8,70,0.00,0.0,0.0,5.83,10.67
2018-04-13T00:00,16.5,71,0.00,0.0,0.0,5.41,10.20
2018-04-13T01:00,16.1,70,0.00,0.0,0.0,5.36,9.93
2018-04-13T02:00,15.6,70,0.00,0.0,0.0,5.14,9.84
2018-04-13T03:00,15.1,71,0.00,0.0,0.0,5.29,10.12
2018-04-13T04:00,14.6,72,0.00,0.0,0.0,5.10,10.12
2018-04-13T05:00,14.3,74,0.00,0.0,0.0,5.10,10.12
2018-04-13T06:00,14.1,75,0.00,0.0,0.0,4.97,9.87
2018-04-13T07:00,14.2,76,0.00,2.0,12.0,5.24,10.09
2018-04-13T08:00,15.0,75,0.00,36.0,58.0,6.20,10.77
2018-04-13T09:00,15.9,76,0.70,35.0,97.0,5.89,10.07
2018-04-13T10:00,16.7,78,0.20,38.0,160.0,4.65,8.59
2018-04-13T11:00,17.4,77,0.20,14.0,203.0,3.92,7.16
2018-04-13T12:00,18.7,72,0.00,133.0,254.0,5.20,7.47
2018-04-13T13:00,19.6,68,0.10,165.0,312.0,5.73,8.30
2018-04-13T14:00,20.1,66,0.00,201.0,267.0,5.55,7.76
2018-04-13T15:00,19.9,66,0.20,160.0,265.0,5.60,7.94
2018-04-13T16:00,18.0,75,1.90,139.0,201.0,5.46,8.38
2018-04-13T17:00,17.5,81,0.30,21.0,126.0,4.25,7.42
2018-04-13T18:00,18.0,79,0.00,73.0,138.0,3.94,7.21
2018-04-13T19:00,17.4,79,0.80,24.0,78.0,3.72,6.97
2018-04-13T20:00,15.8,85,0.90,0.0,20.0,2.78,6.19
2018-04-13T21:00,14.7,89,0.20,0.0,0.0,2.52,5.87
2018-04-13T22:00,13.8,91,0.00,0.0,0.0,2.64,6.04
2018-04-13T23:00,13.1,90,0.00,0.0,0.0,3.01,6.51
2018-04-14T00:00,12.2,88,0.00,0.0,0.0,2.69,5.70
2018-04-14T01:00,11.5,87,0.00,0.0,0.0,3.67,7.13
2018-04-14T02:00,11.0,89,0.00,0.0,0.0,3.86,7.30
2018-04-14T03:00,10.9,89,0.00,0.0,0.0,3.42,6.36
2018-04-14T04:00,11.2,89,0.00,0.0,0.0,2.79,5.30
2018-04-14T05:00,11.3,91,0.00,0.0,0.0,2.33,4.46
2018-04-14T06:00,11.1,93,0.20,0.0,0.0,3.84,6.69
2018-04-14T07:00,10.7,93,0.20,0.0,2.0,5.72,9.40
2018-04-14T08:00,10.6,92,0.20,0.0,12.0,6.22,10.20
2018-04-14T09:00,10.8,92,0.40,2.0,70.0,5.87,9.66
2018-04-14T10:00,11.7,90,0.20,44.0,127.0,5.84,9.02
2018-04-14T11:00,13.1,86,0.20,104.0,172.0,5.74,8.51
2018-04-14T12:00,14.3,82,0.20,209.0,148.0,5.26,7.56
2018-04-14T13:00,15.6,76,0.20,309.0,225.0,5.32,7.59
2018-04-14T14:00,16.1,72,0.20,233.0,253.0,5.17,7.22
2018-04-14T15:00,16.3,70,0.10,179.0,236.0,5.04,7.04
2018-04-14T16:00,16.7,68,0.00,270.0,164.0,4.58,6.52
2018-04-14T17:00,16.8,67,0.00,224.0,138.0,3.73,5.48
2018-04-14T18:00,16.3,68,0.40,167.0,96.0,2.60,4.10
2018-04-14T19:00,15.3,73,0.00,63.0,55.0,1.35,2.88
2018-04-14T20:00,14.1,78,0.00,14.0,18.0,1.51,1.97
2018-04-14T21:00,12.4,90,0.00,0.0,0.0,1.63,1.68
2018-04-14T22:00,10.8,95,0.00,0.0,0.0,1.75,1.28
2018-04-14T23:00,9.9,97,0.00,0.0,0.0,1.73,1.14
2018-04-15T00:00,9.4,98,0.00,0.0,0.0,1.91,2.66
2018-04-15T01:00,8.5,99,0.00,0.0,0.0,1.80,2.83
2018-04-15T02:00,8.0,99,0.00,0.0,0.0,1.71,3.23
2018-04-15T03:00,7.5,99,0.00,0.0,0.0,1.80,2.94
2018-04-15T04:00,7.1,99,0.00,0.0,0.0,1.63,2.73
2018-04-15T05:00,7.0,99,0.00,0.0,0.0,2.19,3.64
2018-04-15T06:00,7.5,99,0.00,0.0,0.0,2.27,4.30
2018-04-15T07:00,8.2,98,0.00,2.0,14.0,2.42,4.32
2018-04-15T08:00,9.6,96,0.00,10.0,69.0,2.18,3.90
2018-04-15T09:00,10.8,91,0.00,71.0,126.0,2.20,3.32
2018-04-15T10:00,13.4,83,0.00,165.0,187.0,2.00,2.82
2018-04-15T11:00,16.1,72,0.00,347.0,173.0,1.80,2.41
2018-04-15T12:00,18.2,64,0.00,476.0,167.0,1.96,2.72
2018-04-15T13:00,19.7,57,0.00,520.0,165.0,1.77,2.34
2018-04-15T14:00,20.5,53,0.00,554.0,139.0,2.12,2.73
2018-04-15T15:00,21.0,51,0.00,515.0,134.0,2.44,3.22
2018-04-15T16:00,21.2,50,0.00,415.0,128.0,2.20,2.98
2018-04-15T17:00,21.3,49,0.00,314.0,121.0,1.53,2.02
2018-04-15T18:00,21.0,50,0.00,184.0,98.0,0.89,1.43
2018-04-15T19:00,19.9,61,0.00,58.0,80.0,0.20,0.73
2018-04-15T20:00,17.7,68,0.00,12.0,23.0,0.95,1.20
2018-04-15T21:00,15.9,72,0.00,0.0,0.0,2.14,3.54
2018-04-15T22:00,14.0,79,0.00,0.0,0.0,2.50,5.17
2018-04-15T23:00,12.4,85,0.00,0.0,0.0,2.52,5.63
2018-04-16T00:00,11.4,89,0.00,0.0,0.0,2.00,4.34
2018-04-16T01:00,10.6,92,0.00,0.0,0.0,2.02,3.81
2018-04-16T02:00,10.0,93,0.00,0.0,0.0,2.28,4.53
2018-04-16T03:00,9.6,94,0.00,0.0,0.0,2.30,4.73
2018-04-16T04:00,9.3,94,0.00,0.0,0.0,1.70,4.06
2018-04-16T05:00,9.3,93,0.00,0.0,0.0,1.75,4.00
2018-04-16T06:00,9.3,92,0.00,0.0,0.0,1.17,2.71
2018-04-16T07:00,9.4,91,0.00,0.0,7.0,1.22,1.94
2018-04-16T08:00,9.8,89,0.00,0.0,36.0,2.00,3.19
2018-04-16T09:00,10.2,90,1.00,3.0,79.0,2.14,3.26
2018-04-16T10:00,10.6,92,0.50,11.0,105.0,2.13,3.12
2018-04-16T11:00,11.3,92,0.50,10.0,145.0,2.16,2.98
2018-04-16T12:00,12.5,90,0.30,27.0,222.0,3.32,4.30
2018-04-16T13:00,13.6,87,0.00,7.0,227.0,3.26,4.33
2018-04-16T14:00,14.5,84,0.20,3.0,256.0,2.55,3.35
2018-04-16T15:00,15.2,81,0.20,54.0,212.0,2.16,2.92
2018-04-16T16:00,15.2,82,0.40,6.0,145.0,2.62,3.75
2018-04-16T17:00,14.7,88,0.50,14.0,73.0,2.44,3.92
2018-04-16T18:00,14.6,90,0.40,6.0,67.0,2.06,3.89
2018-04-16T19:00,14.2,91,0.20,5.0,43.0,1.56,3.47
2018-04-16T20:00,13.2,94,0.00,0.0,14.0,1.49,3.55
2018-04-16T21:00,12.2,93,0.10,0.0,0.0,1.63,3.86
2018-04-16T22:00,11.5,94,0.00,0.0,0.0,1.64,3.89
2018-04-16T23:00,10.9,95,0.00,0.0,0.0,1.70,4.02
2018-04-17T00:00,10.2,96,0.00,0.0,0.0,1.88,3.98
2018-04-17T01:00,9.4,97,0.00,0.0,0.0,1.75,4.08
2018-04-17T02:00,8.9,97,0.00,0.0,0.0,1.53,3.92
2018-04-17T03:00,8.2,97,0.00,0.0,0.0,1.58,3.94
2018-04-17T04:00,7.4,98,0.00,0.0,0.0,2.05,4.60
2018-04-17T05:00,7.2,98,0.00,0.0,0.0,2.19,5.10
2018-04-17T06:00,6.8,99,0.00,0.0,0.0,2.13,5.05
2018-04-17T07:00,7.2,99,0.00,12.0,15.0,2.50,4.96
2018-04-17T08:00,9.4,92,0.00,78.0,56.0,2.39,4.39
2018-04-17T09:00,11.6,88,0.00,171.0,87.0,2.56,3.61
2018-04-17T10:00,13.0,80,0.00,250.0,104.0,2.62,3.61
2018-04-17T11:00,14.8,66,0.00,412.0,133.0,2.33,3.11
2018-04-17T12:00,16.2,56,0.00,528.0,135.0,1.70,2.28
2018-04-17T13:00,17.0,51,0.00,591.0,129.0,2.79,3.64
2018-04-17T14:00,17.6,48,0.00,591.0,129.0,3.81,5.07
2018-04-17T15:00,17.7,47,0.00,417.0,151.0,3.54,4.84
2018-04-17T16:00,17.8,45,0.00,274.0,198.0,3.10,4.27
2018-04-17T17:00,17.8,45,0.00,243.0,167.0,3.01,4.15
2018-04-17T18:00,17.5,48,0.00,239.0,88.0,2.56,4.09
2018-04-17T19:00,16.7,56,0.00,110.0,63.0,1.39,3.41
2018-04-17T20:00,15.0,68,0.00,23.0,23.0,2.33,3.18
2018-04-17T21:00,14.5,64,0.00,0.0,0.0,2.02,2.68
2018-04-17T22:00,14.4,63,0.00,0.0,0.0,1.60,2.22
2018-04-17T23:00,13.4,67,0.00,0.0,0.0,1.06,1.66
2018-04-18T00:00,12.5,71,0.00,0.0,0.0,1.61,1.52
2018-04-18T01:00,10.8,79,0.00,0.0,0.0,1.99,2.45
2018-04-18T02:00,8.5,88,0.00,0.0,0.0,2.20,3.26
2018-04-18T03:00,7.9,90,0.00,0.0,0.0,2.33,3.88
2018-04-18T04:00,7.8,90,0.00,0.0,0.0,2.50,3.96
2018-04-18T05:00,7.7,91,0.00,0.0,0.0,2.59,3.80
2018-04-18T06:00,7.0,93,0.00,0.0,0.0,2.47,3.58
2018-04-18T07:00,7.1,94,0.00,14.0,16.0,1.41,3.47
2018-04-18T08:00,10.3,91,0.00,94.0,55.0,1.73,3.44
2018-04-18T09:00,13.7,79,0.00,223.0,79.0,1.46,2.64
2018-04-18T10:00,16.1,73,0.00,358.0,95.0,1.53,2.16
2018-04-18T11:00,18.1,66,0.00,475.0,107.0,1.97,2.52
2018-04-18T12:00,19.6,60,0.00,564.0,113.0,2.00,2.64
2018-04-18T13:00,20.7,55,0.00,612.0,118.0,2.08,2.66
2018-04-18T14:00,21.4,51,0.00,617.0,117.0,2.21,2.72
2018-04-18T15:00,21.8,49,0.00,573.0,116.0,2.22,2.83
2018-04-18T16:00,22.0,48,0.00,489.0,112.0,2.30,3.00
2018-04-18T17:00,22.0,47,0.00,382.0,97.0,2.32,3.13
2018-04-18T18:00,21.6,51,0.00,250.0,82.0,1.68,2.91
2018-04-18T19:00,20.6,60,0.00,118.0,60.0,1.84,2.92
2018-04-18T20:00,18.4,70,0.00,24.0,24.0,2.60,3.58
2018-04-18T21:00,15.8,73,0.00,0.0,0.0,2.70,4.31
2018-04-18T22:00,13.8,79,0.00,0.0,0.0,2.55,4.98
2018-04-18T23:00,12.4,83,0.00,0.0,0.0,2.47,5.24
2018-04-19T00:00,11.4,86,0.00,0.0,0.0,2.20,5.10
2018-04-19T01:00,10.7,88,0.00,0.0,0.0,2.14,5.23
2018-04-19T02:00,10.0,90,0.00,0.0,0.0,2.13,5.50
2018-04-19T03:00,9.5,92,0.00,0.0,0.0,1.97,5.29
2018-04-19T04:00,9.0,93,0.00,0.0,0.0,2.11,4.70
2018-04-19T05:00,8.8,93,0.00,0.0,0.0,2.51,4.08
2018-04-19T06:00,8.7,94,0.00,0.0,0.0,2.38,3.67
2018-04-19T07:00,9.2,94,0.00,15.0,17.0,1.49,3.22
2018-04-19T08:00,12.2,91,0.00,96.0,56.0,1.30,2.77
2018-04-19T09:00,15.8,77,0.00,224.0,80.0,0.81,1.66
2018-04-19T10:00,18.0,70,0.00,357.0,96.0,0.71,1.00
2018-04-19T11:00,19.6,65,0.00,474.0,107.0,0.82,1.00
2018-04-19T12:00,20.7,61,0.00,561.0,114.0,0.92,1.12
2018-04-19T13:00,21.5,57,0.00,609.0,118.0,0.76,0.85
2018-04-19T14:00,22.1,56,0.00,616.0,117.0,0.58,0.67
2018-04-19T15:00,22.5,56,0.00,578.0,112.0,0.78,0.92
2018-04-19T16:00,22.7,56,0.00,493.0,108.0,0.92,1.06
2018-04-19T17:00,22.6,57,0.00,380.0,97.0,1.20,1.49
2018-04-19T18:00,22.2,59,0.00,246.0,84.0,1.35,1.91
2018-04-19T19:00,21.1,68,0.00,117.0,61.0,1.41,3.33
2018-04-19T20:00,19.3,74,0.00,24.0,25.0,2.11,4.88
2018-04-19T21:00,17.8,76,0.00,0.0,0.0,2.44,6.24
2018-04-19T22:00,16.4,82,0.00,0.0,0.0,2.53,6.43
2018-04-19T23:00,15.2,87,0.00,0.0,0.0,2.40,6.21
2018-04-20T00:00,14.0,91,0.00,0.0,0.0,2.42,6.14
2018-04-20T01:00,13.2,93,0.00,0.0,0.0,2.25,5.95
2018-04-20T02:00,12.4,94,0.00,0.0,0.0,2.24,5.82
2018-04-20T03:00,11.7,95,0.00,0.0,0.0,2.16,5.74
2018-04-20T04:00,10.9,97,0.00,0.0,0.0,2.14,5.66
2018-04-20T05:00,10.3,97,0.00,0.0,0.0,1.91,5.35
2018-04-20T06:00,9.9,98,0.00,0.0,0.0,1.91,5.01
2018-04-20T07:00,10.3,98,0.00,17.0,18.0,2.20,4.88
2018-04-20T08:00,13.8,92,0.00,100.0,57.0,2.33,4.58
2018-04-20T09:00,16.6,81,0.00,230.0,80.0,2.42,3.55
2018-04-20T10:00,18.9,74,0.00,365.0,96.0,2.56,3.49
2018-04-20T11:00,21.0,67,0.00,484.0,106.0,2.75,3.76
2018-04-20T12:00,22.6,60,0.00,572.0,113.0,2.67,3.57
2018-04-20T13:00,23.9,54,0.00,620.0,117.0,3.13,4.04
2018-04-20T14:00,24.7,48,0.00,623.0,118.0,3.32,4.53
2018-04-20T15:00,25.3,45,0.00,583.0,114.0,3.36,4.66
2018-04-20T16:00,25.5,43,0.00,502.0,108.0,3.50,4.86
2018-04-20T17:00,25.3,44,0.00,389.0,97.0,3.28,4.98
2018-04-20T18:00,24.6,50,0.00,257.0,82.0,2.58,5.06
2018-04-20T19:00,23.0,57,0.00,124.0,61.0,2.28,5.59
2018-04-20T20:00,20.9,61,0.00,27.0,27.0,2.48,6.45
2018-04-20T21:00,19.7,61,0.00,0.0,0.0,2.69,7.00
2018-04-20T22:00,18.2,66,0.00,0.0,0.0,2.70,7.27
2018-04-20T23:00,17.0,71,0.00,0.0,0.0,2.73,7.35
2018-04-21T00:00,15.9,76,0.00,0.0,0.0,2.73,6.81
2018-04-21T01:00,14.7,82,0.00,0.0,0.0,2.53,6.35
2018-04-21T02:00,13.6,86,0.00,0.0,0.0,2.25,5.73
2018-04-21T03:00,12.7,88,0.00,0.0,0.0,2.08,5.39
2018-04-21T04:00,11.9,88,0.00,0.0,0.0,2.00,5.17
2018-04-21T05:00,11.5,88,0.00,0.0,0.0,2.16,5.52
