date,price
2022-12-17 00:00:00,2.1057438690000003
2022-12-17 01:00:00,1.99410099
2022-12-17 02:00:00,1.8077072159999998
2022-12-17 03:00:00,1.732138152
2022-12-17 04:00:00,1.700527077
2022-12-17 05:00:00,1.700155182
2022-12-17 06:00:00,1.710047589
2022-12-17 07:00:00,1.792980174
2022-12-17 08:00:00,1.799823042
2022-12-17 09:00:00,1.8367894049999998
2022-12-17 10:00:00,1.859475
2022-12-17 11:00:00,1.8725657039999999
2022-12-17 12:00:00,1.865127804
2022-12-17 13:00:00,1.829351505
2022-12-17 14:00:00,1.859251863
2022-12-17 15:00:00,1.881416805
2022-12-17 16:00:00,1.9848779939999999
2022-12-17 17:00:00,1.9586222070000001
2022-12-17 18:00:00,1.868474859
2022-12-17 19:00:00,1.7999718
2022-12-17 20:00:00,1.718973069
2022-12-17 21:00:00,1.710642621
2022-12-17 22:00:00,1.470621588
2022-12-17 23:00:00,1.4537375549999998
2022-12-18 00:00:00,1.3110786330000002
2022-12-18 01:00:00,1.2545505929999998
2022-12-18 02:00:00,1.2665256120000001
2022-12-18 03:00:00,1.2801369690000002
2022-12-18 04:00:00,1.282517097
2022-12-18 05:00:00,1.260649671
2022-12-18 06:00:00,1.25179857
2022-12-18 07:00:00,1.318144638
2022-12-18 08:00:00,1.559876388
2022-12-18 09:00:00,1.559355735
2022-12-18 10:00:00,1.6221316110000001
2022-12-18 11:00:00,1.607478948
2022-12-18 12:00:00,1.3819618200000001
2022-12-18 13:00:00,1.669287897
2022-12-18 14:00:00,1.7069980500000002
2022-12-18 15:00:00,1.7840546940000002
2022-12-18 16:00:00,1.737270303
2022-12-18 17:00:00,1.706774913
2022-12-18 18:00:00,1.641172635
2022-12-18 19:00:00,1.549240191
2022-12-18 20:00:00,0.967075758
2022-12-18 21:00:00,1.212972732
2022-12-18 22:00:00,1.0854127470000001
2022-12-18 23:00:00,0.8574411120000001
2022-12-19 00:00:00,0.89332782
2022-12-19 01:00:00,0.787259088
2022-12-19 02:00:00,0.686992152
2022-12-19 03:00:00,0.5660470200000001
2022-12-19 04:00:00,0.578096904
2022-12-19 05:00:00,0.811582002
2022-12-19 06:00:00,1.304362752
2022-12-19 07:00:00,1.785391146
2022-12-19 08:00:00,1.8563515739999998
2022-12-19 09:00:00,1.8509960699999999
2022-12-19 10:00:00,1.8509960699999999
2022-12-19 11:00:00,1.83760731
2022-12-19 12:00:00,1.84988034
2022-12-19 13:00:00,1.8283095600000001
2022-12-19 14:00:00,1.855310226
2022-12-19 15:00:00,1.8506985420000002
2022-12-19 16:00:00,1.8522605640000003
2022-12-19 17:00:00,1.8509960699999999
2022-12-19 18:00:00,1.8509960699999999
2022-12-19 19:00:00,1.6892896020000001
2022-12-19 20:00:00,1.3962245220000002
2022-12-19 21:00:00,1.29908163
2022-12-19 22:00:00,1.2371958060000001
2022-12-19 23:00:00,0.8930302920000001
2022-12-20 00:00:00,0.804803772
2022-12-20 01:00:00,0.687419508
2022-12-20 02:00:00,0.68771706
2022-12-20 03:00:00,0.56795238
2022-12-20 04:00:00,0.609535272
2022-12-20 05:00:00,0.7380033479999999
2022-12-20 06:00:00,1.115745612
2022-12-20 07:00:00,1.485379584
2022-12-20 08:00:00,1.6618279200000001
2022-12-20 09:00:00,1.6747714319999998
2022-12-20 10:00:00,1.639288356
2022-12-20 11:00:00,1.691136792
2022-12-20 12:00:00,1.6308081239999999
2022-12-20 13:00:00,1.6084173359999998
2022-12-20 14:00:00,1.697385384
2022-12-20 15:00:00,1.6738043879999998
2022-12-20 16:00:00,1.69344282
2022-12-20 17:00:00,1.703410812
2022-12-20 18:00:00,1.743877884
2022-12-20 19:00:00,1.710924
2022-12-20 20:00:00,1.697831712
2022-12-20 21:00:00,1.7071302119999998
2022-12-20 22:00:00,1.5707770079999999
2022-12-20 23:00:00,1.37357442
2022-12-21 00:00:00,1.3545341800000001
2022-12-21 01:00:00,1.29986488
2022-12-21 02:00:00,1.33088134
2022-12-21 03:00:00,1.24906334
2022-12-21 04:00:00,1.25672448
2022-12-21 05:00:00,1.3388399999999998
2022-12-21 06:00:00,1.6257236599999998
2022-12-21 07:00:00,1.8830040799999999
2022-12-21 08:00:00,2.030574
2022-12-21 09:00:00,2.0070699199999997
2022-12-21 10:00:00,1.8722189799999998
2022-12-21 11:00:00,1.84365706
2022-12-21 12:00:00,1.7735911
2022-12-21 13:00:00,1.7322358199999999
2022-12-21 14:00:00,1.79240924
2022-12-21 15:00:00,1.70300448
2022-12-21 16:00:00,1.67198802
2022-12-21 17:00:00,1.8298223799999997
2022-12-21 18:00:00,1.74785562
2022-12-21 19:00:00,1.67957478
2022-12-21 20:00:00,1.5708312199999999
2022-12-21 21:00:00,1.3976745799999999
2022-12-21 22:00:00,1.26877404
2022-12-21 23:00:00,1.04198942
2022-12-22 00:00:00,1.1816916300000002
2022-12-22 01:00:00,1.08278352
2022-12-22 02:00:00,1.042550973
2022-12-22 03:00:00,0.984693447
2022-12-22 04:00:00,0.953533674
2022-12-22 05:00:00,1.1595302639999998
2022-12-22 06:00:00,1.367311662
2022-12-22 07:00:00,1.671175224
2022-12-22 08:00:00,1.6687954800000002
2022-12-22 09:00:00,1.663738524
2022-12-22 10:00:00,1.6762321800000002
2022-12-22 11:00:00,1.6687954800000002
2022-12-22 12:00:00,1.666118268
2022-12-22 13:00:00,1.612425294
2022-12-22 14:00:00,1.5861737429999998
2022-12-22 15:00:00,1.564607313
2022-12-22 16:00:00,1.585430073
2022-12-22 17:00:00,1.592866773
2022-12-22 18:00:00,1.629604071
2022-12-22 19:00:00,1.598444298
2022-12-22 20:00:00,1.477523556
2022-12-22 21:00:00,1.366196157
2022-12-22 22:00:00,1.271378232
2022-12-22 23:00:00,1.202291289
2022-12-23 00:00:00,1.1059414079999998
2022-12-23 01:00:00,1.1059414079999998
2022-12-23 02:00:00,1.088614596
2022-12-23 03:00:00,1.025256468
2022-12-23 04:00:00,1.0485323999999998
2022-12-23 05:00:00,1.1046772200000001
2022-12-23 06:00:00,1.2600979799999998
2022-12-23 07:00:00,1.4068925159999999
2022-12-23 08:00:00,1.6136987999999999
2022-12-23 09:00:00,1.6523680799999998
2022-12-23 10:00:00,1.6738592760000002
2022-12-23 11:00:00,1.650360252
2022-12-23 12:00:00,1.665084324
2022-12-23 13:00:00,1.698771216
2022-12-23 14:00:00,1.6800314879999998
2022-12-23 15:00:00,1.6363798200000002
2022-12-23 16:00:00,1.651326984
2022-12-23 17:00:00,1.5915383280000002
2022-12-23 18:00:00,1.561123452
2022-12-23 19:00:00,1.475679216
2022-12-23 20:00:00,1.348516776
2022-12-23 21:00:00,1.130927712
2022-12-23 22:00:00,1.1060901360000002
2022-12-23 23:00:00,0.89162436
2022-12-24 00:00:00,0.6038356800000001
2022-12-24 01:00:00,0.37479456
2022-12-24 02:00:00,0.37182000000000004
2022-12-24 03:00:00,0.24778084800000003
2022-12-24 04:00:00,0.274328796
2022-12-24 05:00:00,0.360516672
2022-12-24 06:00:00,0.427816092
2022-12-24 07:00:00,0.73025448
2022-12-24 08:00:00,0.90872808
2022-12-24 09:00:00,1.0847476679999999
2022-12-24 10:00:00,1.1377692
2022-12-24 11:00:00,1.0784267280000002
2022-12-24 12:00:00,1.03068504
2022-12-24 13:00:00,1.102595028
2022-12-24 14:00:00,1.12364004
2022-12-24 15:00:00,1.192278012
2022-12-24 16:00:00,1.21250502
2022-12-24 17:00:00,1.2369707760000002
2022-12-24 18:00:00,1.1135265360000002
2022-12-24 19:00:00,1.0320979559999999
2022-12-24 20:00:00,0.9642779879999999
2022-12-24 21:00:00,0.8923679999999999
2022-12-24 22:00:00,0.86782788
2022-12-24 23:00:00,0.823804392
2022-12-25 00:00:00,0.894450192
2022-12-25 01:00:00,0.833694804
2022-12-25 02:00:00,0.7930920600000001
2022-12-25 03:00:00,0.675522576
2022-12-25 04:00:00,0.63729948
2022-12-25 05:00:00,0.63692766
2022-12-25 06:00:00,0.636853296
2022-12-25 07:00:00,0.68935428
2022-12-25 08:00:00,0.8187476399999999
2022-12-25 09:00:00,0.842395392
2022-12-25 10:00:00,0.88939344
2022-12-25 11:00:00,0.9024815039999999
2022-12-25 12:00:00,0.751150764
2022-12-25 13:00:00,0.71091984
2022-12-25 14:00:00,0.690767196
2022-12-25 15:00:00,0.818598912
2022-12-25 16:00:00,0.839643924
2022-12-25 17:00:00,0.9698552879999999
2022-12-25 18:00:00,0.895193832
2022-12-25 19:00:00,0.8186732760000001
2022-12-25 20:00:00,0.879056844
2022-12-25 21:00:00,0.7921253279999999
2022-12-25 22:00:00,0.7603719
2022-12-25 23:00:00,0.7436400000000001
2022-12-26 00:00:00,0.37405091999999995
2022-12-26 01:00:00,0.274998072
2022-12-26 02:00:00,0.28154210399999996
2022-12-26 03:00:00,0.15839532
2022-12-26 04:00:00,0.13311156
2022-12-26 05:00:00,0.12143641199999998
2022-12-26 06:00:00,0.13467320400000002
2022-12-26 07:00:00,0.17319375599999998
2022-12-26 08:00:00,0.287639952
2022-12-26 09:00:00,0.39836794799999997
2022-12-26 10:00:00,0.44097852
2022-12-26 11:00:00,0.43874759999999996
2022-12-26 12:00:00,0.40825836
2022-12-26 13:00:00,0.223017636
2022-12-26 14:00:00,0.242724096
2022-12-26 15:00:00,0.252763236
2022-12-26 16:00:00,0.35419573200000004
2022-12-26 17:00:00,0.40885327199999993
2022-12-26 18:00:00,0.38818008000000004
2022-12-26 19:00:00,0.440011788
2022-12-26 20:00:00,0.434508852
2022-12-26 21:00:00,0.439045056
2022-12-26 22:00:00,0.36103722
2022-12-26 23:00:00,0.144861072
2022-12-27 00:00:00,0.173718976
2022-12-27 01:00:00,0.07421726800000002
2022-12-27 02:00:00,0.04231425400000001
2022-12-27 03:00:00,0.037183
2022-12-27 04:00:00,0.08522343600000001
2022-12-27 05:00:00,0.145682994
2022-12-27 06:00:00,0.22622137200000003
2022-12-27 07:00:00,0.602067136
2022-12-27 08:00:00,0.71316994
2022-12-27 09:00:00,0.744254928
2022-12-27 10:00:00,0.7133930380000001
2022-12-27 11:00:00,0.806276172
2022-12-27 12:00:00,0.820851908
2022-12-27 13:00:00,0.924815576
2022-12-27 14:00:00,1.0342823280000002
2022-12-27 15:00:00,1.065813512
2022-12-27 16:00:00,1.097344696
2022-12-27 17:00:00,1.1801140540000001
2022-12-27 18:00:00,1.224733654
2022-12-27 19:00:00,1.1670256380000001
2022-12-27 20:00:00,1.097344696
2022-12-27 21:00:00,0.95783408
2022-12-27 22:00:00,0.8019629440000001
2022-12-27 23:00:00,0.6367216920000001
2022-12-28 00:00:00,0.29954222
2022-12-28 01:00:00,0.246371245
2022-12-28 02:00:00,0.07667031499999999
2022-12-28 03:00:00,0.000371825
2022-12-28 04:00:00,0.00022309499999999998
2022-12-28 05:00:00,0.00074365
2022-12-28 06:00:00,0.12619740499999998
2022-12-28 07:00:00,0.233580465
2022-12-28 08:00:00,0.450874995
2022-12-28 09:00:00,0.51772913
2022-12-28 10:00:00,0.52100119
2022-12-28 11:00:00,0.5226372199999999
2022-12-28 12:00:00,0.53765895
2022-12-28 13:00:00,0.5649509049999999
2022-12-28 14:00:00,0.55699385
2022-12-28 15:00:00,0.7366596900000001
2022-12-28 16:00:00,0.84969449
2022-12-28 17:00:00,0.90174999
2022-12-28 18:00:00,0.89163635
2022-12-28 19:00:00,0.70750861
2022-12-28 20:00:00,0.606446575
2022-12-28 21:00:00,0.50702057
2022-12-28 22:00:00,0.31634871
2022-12-28 23:00:00,0.15653832499999998
2022-12-29 00:00:00,-0.0026771399999999997
2022-12-29 01:00:00,-0.0078083250000000005
2022-12-29 02:00:00,-0.00818015
2022-12-29 03:00:00,-0.01621157
2022-12-29 04:00:00,-0.015244824999999997
2022-12-29 05:00:00,-0.00728777
2022-12-29 06:00:00,-0.000371825
2022-12-29 07:00:00,0.0006692849999999999
2022-12-29 08:00:00,0.06677977
2022-12-29 09:00:00,0.04439590499999999
2022-12-29 10:00:00,0.039264719999999996
2022-12-29 11:00:00,0.029820364999999998
2022-12-29 12:00:00,0.014798635
2022-12-29 13:00:00,0.025284099999999997
2022-12-29 14:00:00,0.14835817499999998
2022-12-29 15:00:00,0.18249170999999997
2022-12-29 16:00:00,0.20227279999999997
2022-12-29 17:00:00,0.25685671
2022-12-29 18:00:00,0.382310465
2022-12-29 19:00:00,0.35650581
2022-12-29 20:00:00,0.19795963
2022-12-29 21:00:00,0.185986865
2022-12-29 22:00:00,0.195654315
2022-12-29 23:00:00,0.15668705500000002
2022-12-30 00:00:00,0.08306570499999999
2022-12-30 01:00:00,0.037851785
